"data_date";"key";"date";"schools_closed";"schools_closed_perc";"schools_limited";"schools_limited_perc";"schools_limited_distance";"schools_limited_distance_perc";"schools_total";"students_infected";"students_infected_perc";"students_quarantine";"students_quarantine_perc";"students_total";"teacher_infected";"teacher_infected_perc";"teacher_quarantine";"teacher_quarantine_perc";"teacher_total";"students_perc";"teacher_perc"
"2021-10-28";"bl_st";"2021-10-30";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-28";"bl_sh";"2021-10-30";"0";"0,00000000000000e+00";"2";"2,23713646532438e-01";"2";"2,23713646532438e-01";"894";"328";"8,65145452579215e-02";"416";"1,09725764717364e-01";"379127";"18";"5,81282697151715e-02";"15";"4,84402247626429e-02";"30966";"0,086514545257921488";"0,05812826971517147"
"2021-10-28";"bl_th";"2021-10-30";"0";"0,00000000000000e+00";"67";"6,27928772258669e+00";"67";"6,27928772258669e+00";"1067";"404";"1,61612929034323e-01";"2558";"1,02328186254900e+00";"249980";"51";"2,43622814560046e-01";"84";"4,01261106334193e-01";"20934";"0,161612929034322755";"0,24362281456004586"
"2021-10-28";"bereinigter_anteil";NA;NA;"2,21153314535302e-02";NA;"2,19494664676287e+00";NA;"1,27047542948462e+00";NA;NA;"2,32349495017814e-01";NA;"4,47827293506349e-01";NA;NA;"1,78546132365379e-01";NA;"1,17113920286796e-01";NA;NA;NA
"2021-10-28";"bereinigte_bezugsgrosse";NA;NA;"1,80870000000000e+04";NA;"1,80870000000000e+04";NA;"1,25150000000000e+04";NA;NA;"8,04305600000000e+06";NA;"8,04305600000000e+06";NA;NA;"7,12981000000000e+05";NA;"7,12981000000000e+05";NA;NA;NA
"2021-10-21";"bl_bw";"2021-10-22";"0";NA;"0";"0,00000000000000e+00";"21";"4,73079522414958e-01";"4439";"1920";"1,30858829222412e-01";"1826";"1,24452199041732e-01";"1467230";"108";"7,83994889514794e-02";"77";"5,58959319376289e-02";"137756";"0,130858829222412293";"0,07839948895147943"
"2021-10-21";"bl_by";"2021-10-23";"1";"1,72980453208787e-02";"160";"2,76768725134060e+00";NA;NA;"5781";"6355";"4,02926431530087e-01";"11604";"7,35729081270673e-01";"1577211";"366";"2,27011939835633e-01";"131";"8,12529074275081e-02";"161225";"0,402926431530087004";"0,22701193983563342"
"2021-10-21";"bl_be";"2021-10-23";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-21";"bl_bb";"2021-10-23";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-21";"bl_hb";"2021-10-23";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-21";"bl_hh";"2021-10-23";"0";"0,00000000000000e+00";"1";"2,11416490486258e-01";"1";"2,11416490486258e-01";"473";"204";"7,93107738243344e-02";"71";"2,76032595172929e-02";"257216";"6";"2,71653008557070e-02";"2";"9,05510028523566e-03";"22087";"0,079310773824334407";"0,02716530085570698"
"2021-10-21";"bl_he";"2021-10-23";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-21";"bl_mv";"2021-10-20";"0";"0,00000000000000e+00";"9";"1,78571428571429e+00";"9";"1,78571428571429e+00";"504";"181";"1,10635696821516e-01";"197";"1,20415647921760e-01";"163600";"13";"9,77443609022556e-02";"5";"3,75939849624060e-02";"13300";"0,110635696821515889";"0,09774436090225565"
"2021-10-21";"bl_ni";"2021-10-23";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-21";"bl_nw";"2021-10-23";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-21";"bl_rp";"2021-10-23";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-21";"bl_sl";"2021-10-23";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-21";"bl_sn";"2021-10-23";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-21";"bl_st";"2021-10-23";"1";"1,55763239875389e-01";"46";"7,16510903426791e+00";"46";"7,16510903426791e+00";"642";"651";"3,59039692913516e-01";"2054";"1,13282262556738e+00";"181317";"48";"3,44901918516922e-01";"24";"1,72450959258461e-01";"13917";"0,359039692913516117";"0,34490191851692176"
"2021-10-21";"bl_sh";"2021-10-23";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"894";"241";"6,35670896559728e-02";"341";"8,99434754053391e-02";"379127";"16";"5,16695730801524e-02";"9";"2,90641348575857e-02";"30966";"0,063567089655972797";"0,05166957308015243"
"2021-10-21";"bl_th";"2021-10-23";"0";"0,00000000000000e+00";"76";"7,12277413308341e+00";"76";"7,12277413308341e+00";"1067";"560";"2,24017921433715e-01";"3706";"1,48251860148812e+00";"249980";"67";"3,20053501480845e-01";"99";"4,72914875322442e-01";"20934";"0,224017921433714712";"0,32005350148084455"
"2021-10-21";"bereinigter_anteil";NA;NA;"2,13652387565431e-02";NA;"3,11932485845529e+00";NA;"1,90796857463524e+00";NA;NA;"2,36500337607039e-01";NA;"4,63060738160775e-01";NA;NA;"1,55927883353949e-01";NA;"8,67098966727888e-02";NA;NA;NA
"2021-10-21";"bereinigte_bezugsgrosse";NA;NA;"9,36100000000000e+03";NA;"9,36100000000000e+03";NA;"8,01900000000000e+03";NA;NA;"4,27568100000000e+06";NA;"4,27568100000000e+06";NA;NA;"4,00185000000000e+05";NA;"4,00185000000000e+05";NA;NA;NA
"2021-10-14";"bl_bw";"2021-10-15";"0";NA;"0";"0,00000000000000e+00";"19";"4,28024329804010e-01";"4439";"1772";"1,20771794469851e-01";"1766";"1,20362860628531e-01";"1467230";"90";"6,53329074595662e-02";"68";"4,93626411916722e-02";"137756";"0,120771794469851354";"0,06533290745956619"
"2021-10-14";"bl_by";"2021-10-16";"0";"0,00000000000000e+00";"84";"1,46214099216710e+00";NA;NA;"5745";"4701";"2,99309506148865e-01";"6831";"4,34925172623463e-01";"1570615";"247";"1,54032278181047e-01";"87";"5,42542842176158e-02";"160356";"0,299309506148865256";"0,15403227818104717"
"2021-10-14";"bl_be";"2021-10-16";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-14";"bl_bb";"2021-10-16";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-14";"bl_hb";"2021-10-16";"0";"0,00000000000000e+00";"1";"5,55555555555556e-01";"1";"5,55555555555556e-01";"180";"283";"3,32027125325574e-01";"91";"1,06764906023418e-01";"85234";"0";"0,00000000000000e+00";"20";"1,90785080606697e-01";"10483";"0,332027125325574268";"0,00000000000000000"
"2021-10-14";"bl_hh";"2021-10-16";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-14";"bl_he";"2021-10-16";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-14";"bl_mv";"2021-10-13";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"504";"45";"2,75061124694377e-02";"308";"1,88264058679707e-01";"163600";"4";"3,00751879699248e-02";"3";"2,25563909774436e-02";"13300";"0,027506112469437651";"0,03007518796992481"
"2021-10-14";"bl_ni";"2021-10-16";"3";"9,31966449207828e-02";"1";"3,10655483069276e-02";"0";"0,00000000000000e+00";"3219";"822";"7,46770354488798e-02";NA;NA;"1100740";"36";"3,74123148869836e-02";NA;NA;"96225";"0,074677035448879853";"0,03741231488698363"
"2021-10-14";"bl_nw";"2021-10-16";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-14";"bl_rp";"2021-10-16";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-14";"bl_sl";"2021-10-16";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"302";"121";"1,03293438732479e-01";"342";"2,91953355756262e-01";"117142";"9";"9,27070457354759e-02";"11";"1,13308611454471e-01";"9708";"0,103293438732478524";"0,09270704573547590"
"2021-10-14";"bl_sn";"2021-10-16";"2";"1,45243282498184e-01";"3";"2,17864923747277e-01";"3";"2,17864923747277e-01";"1377";"1236";"2,99304770230315e-01";"1912";"4,63002201197703e-01";"412957";"71";"2,30407269187084e-01";"27";"8,76196657472010e-02";"30815";"0,299304770230314543";"0,23040726918708421"
"2021-10-14";"bl_st";"2021-10-16";"1";"1,51745068285281e-01";"43";"6,52503793626707e+00";"43";"6,52503793626707e+00";"659";"483";"2,68886043533931e-01";"1597";"8,89049713299560e-01";"179630";"34";"2,45664739884393e-01";"24";"1,73410404624277e-01";"13840";"0,268886043533930863";"0,24566473988439308"
"2021-10-14";"bl_sh";"2021-10-16";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-14";"bl_th";"2021-10-16";"0";"0,00000000000000e+00";"59";"5,52952202436739e+00";"59";"5,52952202436739e+00";"1067";"444";"1,77614209136731e-01";"2545";"1,01808144651572e+00";"249980";"38";"1,81522881436897e-01";"78";"3,72599598738894e-01";"20934";"0,177614209136730955";"0,18152288143689690"
"2021-10-14";"bereinigter_anteil";NA;NA;"4,59664444955183e-02";NA;"1,46326514977400e+00";NA;"1,06410147271644e+00";NA;NA;"1,85277030959423e-01";NA;"3,62472765088824e-01";NA;NA;"1,07211547230841e-01";NA;"8,00620354891337e-02";NA;NA;NA
"2021-10-14";"bereinigte_bezugsgrosse";NA;NA;"1,30530000000000e+04";NA;"1,30530000000000e+04";NA;"1,17470000000000e+04";NA;NA;"5,34712800000000e+06";NA;"4,24638800000000e+06";NA;NA;"4,93417000000000e+05";NA;"3,97192000000000e+05";NA;NA;NA
"2021-10-07";"bl_bw";"2021-10-08";"0";NA;"0";"0,00000000000000e+00";"26";"5,85717503942329e-01";"4439";"1879";"1,28064447973392e-01";"1978";"1,34811856355173e-01";"1467230";"77";"5,58959319376289e-02";"58";"4,21034292517204e-02";"137756";"0,128064447973392032";"0,05589593193762885"
"2021-10-07";"bl_by";"2021-10-09";"0";"0,00000000000000e+00";"57";"1,00777934936351e+00";NA;NA;"5656";"4455";"2,86753531638473e-01";"5387";"3,46743271590674e-01";"1553599";"200";"1,26347176772335e-01";"55";"3,47454736123921e-02";"158294";"0,286753531638473003";"0,12634717677233501"
"2021-10-07";"bl_be";"2021-10-09";"0";"0,00000000000000e+00";"22";"2,68620268620269e+00";"22";"2,68620268620269e+00";"819";"844";"1,93782875930743e-01";"1166";"2,67714257506216e-01";"435539";"64";"1,31958762886598e-01";"28";"5,77319587628866e-02";"48500";"0,193782875930743281";"0,13195876288659794"
"2021-10-07";"bl_bb";"2021-10-09";"0";"0,00000000000000e+00";"28";"3,03358613217768e+00";"28";"3,03358613217768e+00";"923";"402";"1,35035270406449e-01";"1586";"5,32751091703057e-01";"297700";"27";"1,08000000000000e-01";"37";"1,48000000000000e-01";"25000";"0,135035270406449442";"0,10800000000000000"
"2021-10-07";"bl_hb";"2021-10-09";"0";"0,00000000000000e+00";"4";"2,22222222222222e+00";"4";"2,22222222222222e+00";"180";"277";"3,25549143817504e-01";"128";"1,50434261403035e-01";"85087";"3";"2,85062713797035e-02";"19";"1,80539718738122e-01";"10524";"0,325549143817504438";"0,02850627137970354"
"2021-10-07";"bl_hh";"2021-10-09";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-07";"bl_he";"2021-10-09";"0";"0,00000000000000e+00";"68";"3,76522702104097e+00";"59";"3,26688815060908e+00";"1806";"84";"1,10308601444517e-02";"1366";"1,79382797110965e-01";"761500";"3";"4,91956511044424e-03";"67";"1,09870287466588e-01";"60981";"0,011030860144451740";"0,00491956511044424"
"2021-10-07";"bl_mv";"2021-10-09";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-07";"bl_ni";"2021-10-09";"2";"6,21310966138552e-02";"1";"3,10655483069276e-02";"0";"0,00000000000000e+00";"3219";"884";"8,03096098987954e-02";NA;NA;"1100740";"37";"3,84515458560665e-02";NA;NA;"96225";"0,080309609898795362";"0,03845154585606651"
"2021-10-07";"bl_nw";"2021-10-08";"0";"0,00000000000000e+00";"30";"7,04887218045113e-01";"0";"0,00000000000000e+00";"4256";"3209";"1,65883171516686e-01";"6018";"3,11089101336060e-01";"1934494";"99";"6,97202738105299e-02";"162";"1,14087720780867e-01";"141996";"0,165883171516686023";"0,06972027381052988"
"2021-10-07";"bl_rp";"2021-10-09";"0";"0,00000000000000e+00";"21";"1,32075471698113e+00";"21";"1,32075471698113e+00";"1590";"1080";"2,07408317841724e-01";"4705";"9,03570495782698e-01";"520712";"59";"1,17026340844176e-01";"204";"4,04633449698508e-01";"50416";"0,207408317841724421";"0,11702634084417646"
"2021-10-07";"bl_sl";"2021-10-09";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"302";"98";"8,36591487254785e-02";"197";"1,68171962233870e-01";"117142";"7";"7,21054800164812e-02";"7";"7,21054800164812e-02";"9708";"0,083659148725478485";"0,07210548001648125"
"2021-10-07";"bl_sn";"2021-10-09";"1";"7,26216412490922e-02";"1";"7,26216412490922e-02";"1";"7,26216412490922e-02";"1377";"981";"2,37554999673089e-01";"1618";"3,91808348084667e-01";"412957";"58";"1,88220022716210e-01";"36";"1,16826220996268e-01";"30815";"0,237554999673089462";"0,18822002271620963"
"2021-10-07";"bl_st";"2021-10-09";"0";"0,00000000000000e+00";"30";"4,68018720748830e+00";"30";"4,68018720748830e+00";"641";"391";"2,14347582970605e-01";"1431";"7,84479261460195e-01";"182414";"30";"2,19957474888188e-01";"10";"7,33191582960628e-02";"13639";"0,214347582970605327";"0,21995747488818829"
"2021-10-07";"bl_sh";"2021-10-09";"0";NA;"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";"0";NA;"0";NA;"0";NA;NA
"2021-10-07";"bl_th";"2021-10-09";"0";"0,00000000000000e+00";"36";"3,37394564198688e+00";"36";"3,37394564198688e+00";"1067";"283";"1,13209056724538e-01";"1803";"7,21257700616049e-01";"249980";"19";"9,07614407184485e-02";"53";"2,53176650425146e-01";"20934";"0,113209056724537960";"0,09076144071844845"
"2021-10-07";"bereinigter_anteil";NA;NA;"1,37387799963363e-02";NA;"1,36471881296941e+00";NA;"1,38727617185113e+00";NA;NA;"1,63031546774274e-01";NA;"3,41504004437819e-01";NA;NA;"8,48670705825634e-02";NA;"1,03872203318548e-01";NA;NA;NA
"2021-10-07";"bereinigte_bezugsgrosse";NA;NA;"2,18360000000000e+04";NA;"2,18360000000000e+04";NA;"1,63630000000000e+04";NA;NA;"9,11909400000000e+06";NA;"8,01835400000000e+06";NA;NA;"8,04788000000000e+05";NA;"7,08563000000000e+05";NA;NA;NA
"2021-09-30";"bl_bw";"2021-10-01";"0";NA;"0";"0,00000000000000e+00";"9";"2,02748366749268e-01";"4439";"1644";"1,12047872521691e-01";"1725";"1,17568479379511e-01";"1467230";"73";"5,29922471616481e-02";"63";"4,57330352216963e-02";"137756";"0,112047872521690531";"0,05299224716164812"
"2021-09-30";"bl_by";"2021-10-02";"0";"0,00000000000000e+00";"54";"1,00652376514445e+00";NA;NA;"5365";"3866";"2,61658029334667e-01";"4924";"3,33265425877884e-01";"1477501";"143";"9,51671081178209e-02";"76";"5,05783231954852e-02";"150262";"0,261658029334667086";"0,09516710811782088"
"2021-09-30";"bl_be";"2021-10-02";"0";"0,00000000000000e+00";"7";"8,54700854700855e-01";"7";"8,54700854700855e-01";"819";"923";"2,11921320478763e-01";"1454";"3,33839219909124e-01";"435539";"71";"1,46391752577320e-01";"32";"6,59793814432990e-02";"48500";"0,211921320478763081";"0,14639175257731959"
"2021-09-30";"bl_bb";"2021-10-02";"0";"0,00000000000000e+00";"27";"2,92524377031419e+00";"27";"2,92524377031419e+00";"923";"316";"1,06147127981189e-01";"1668";"5,60295599596910e-01";"297700";"30";"1,20000000000000e-01";"27";"1,08000000000000e-01";"25000";"0,106147127981189110";"0,12000000000000000"
"2021-09-30";"bl_hb";"2021-10-02";"0";"0,00000000000000e+00";"8";"4,44444444444444e+00";"8";"4,44444444444444e+00";"180";"298";"3,50852406517849e-01";"294";"3,46142978242441e-01";"84936";"2";"1,90114068441065e-02";"22";"2,09125475285171e-01";"10520";"0,350852406517848769";"0,01901140684410646"
"2021-09-30";"bl_hh";"2021-10-02";"0";"0,00000000000000e+00";"12";"2,53699788583510e+00";"12";"2,53699788583510e+00";"473";"313";"1,21687608857925e-01";"844";"3,28128887783031e-01";"257216";"6";"2,71653008557070e-02";"2";"9,05510028523566e-03";"22087";"0,121687608857924845";"0,02716530085570698"
"2021-09-30";"bl_he";"2021-10-02";"0";"0,00000000000000e+00";"85";"4,70653377630122e+00";"85";"4,70653377630122e+00";"1806";"96";"1,26066973079448e-02";"1005";"1,31976362442548e-01";"761500";"3";"4,91956511044424e-03";"29";"4,75557960676276e-02";"60981";"0,012606697307944847";"0,00491956511044424"
"2021-09-30";"bl_mv";"2021-09-29";"0";"0,00000000000000e+00";"15";"2,97619047619048e+00";"15";"2,97619047619048e+00";"504";"106";"6,47921760391198e-02";"426";"2,60391198044010e-01";"163600";"3";"2,25563909774436e-02";"7";"5,26315789473684e-02";"13300";"0,064792176039119798";"0,02255639097744361"
"2021-09-30";"bl_ni";"2021-10-02";"1";"3,10655483069276e-02";"1";"3,10655483069276e-02";"0";"0,00000000000000e+00";"3219";"1109";"1,00750404273489e-01";NA;NA;"1100740";"30";"3,11769290724864e-02";NA;NA;"96225";"0,100750404273488747";"0,03117692907248636"
"2021-09-30";"bl_nw";"2021-10-01";"1";"2,29673863114378e-02";"32";"7,34956361966008e-01";"0";"0,00000000000000e+00";"4354";"3925";"1,95723113378784e-01";"6262";"3,12259397701388e-01";"2005384";"115";"7,81143866322511e-02";"157";"1,06643119141421e-01";"147220";"0,195723113378784314";"0,07811438663225105"
"2021-09-30";"bl_rp";"2021-10-02";"0";"0,00000000000000e+00";"18";"1,13207547169811e+00";"18";"1,13207547169811e+00";"1590";"1239";"2,37943431301756e-01";"6470";"1,24252945966292e+00";"520712";"66";"1,30910821961282e-01";"152";"3,01491589971438e-01";"50416";"0,237943431301756048";"0,13091082196128215"
"2021-09-30";"bl_sl";"2021-10-02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"302";"126";"1,07561762647044e-01";"224";"1,91220911372522e-01";"117142";"4";"4,12031314379893e-02";"4";"4,12031314379893e-02";"9708";"0,107561762647043771";"0,04120313143798929"
"2021-09-30";"bl_sn";"2021-10-02";NA;NA;NA;NA;NA;NA;"1377";"699";"1,69267018115688e-01";"1237";"2,99546926193284e-01";"412957";"46";"1,49277949050787e-01";"112";"3,63459354210612e-01";"30815";"0,169267018115687590";"0,14927794905078695"
"2021-09-30";"bl_st";"2021-10-02";"0";"0,00000000000000e+00";"22";"3,29835082458771e+00";"22";"3,29835082458771e+00";"667";"328";"1,75645282210560e-01";"1167";"6,24933062011353e-01";"186740";"21";"1,49168916039210e-01";"12";"8,52393805938343e-02";"14078";"0,175645282210560139";"0,14916891603921012"
"2021-09-30";"bl_sh";"2021-10-02";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"0";"0,00000000000000e+00";"894";"165";"4,35210364864544e-02";"209";"5,51266462161756e-02";"379127";"7";"2,26054382225667e-02";"5";"1,61467415875476e-02";"30966";"0,043521036486454404";"0,02260543822256669"
"2021-09-30";"bl_th";"2021-10-02";"0";"0,00000000000000e+00";"19";"1,78069353327085e+00";"19";"1,78069353327085e+00";"1067";"163";"6,52052164173134e-02";"1091";"4,36434914793183e-01";"249980";"18";"8,59845227858985e-02";"41";"1,95853635234547e-01";"20934";"0,065205216417313389";"0,08598452278589853"
"2021-09-30";"bereinigter_anteil";NA;NA;"9,02404909082705e-03";NA;"1,35360736362406e+00";NA;"1,31493218029971e+00";NA;NA;"1,54426233342919e-01";NA;"3,28900212129295e-01";NA;NA;"7,34373273417069e-02";NA;"9,59169910283311e-02";NA;NA;NA
"2021-09-30";"bereinigte_bezugsgrosse";NA;NA;"2,21630000000000e+04";NA;"2,21630000000000e+04";NA;"1,68830000000000e+04";NA;NA;"9,91800400000000e+06";NA;"8,81726400000000e+06";NA;NA;"8,68768000000000e+05";NA;"7,72543000000000e+05";NA;NA;NA
"2021-09-23";"bl_bw";"2021-09-24";"0";NA;"0";"0,00000000000000e+00";"1";"2,25275963054742e-02";"4439";"1264";"8,61487292380881e-02";"1567";"1,06799888224750e-01";"1467230";"39";"2,83109265658120e-02";"29";"2,10517146258602e-02";"137756";"0,086148729238088098";"0,02831092656581202"
"2021-09-23";"bl_by";"2021-09-26";"1";"2,37586124970302e-02";"28";"6,65241149916845e-01";NA;NA;"4209";"2768";"2,29973679313003e-01";"3771";"3,13305904873315e-01";"1203616";"96";"7,94715144290468e-02";"46";"3,80801006639183e-02";"120798";"0,229973679313003498";"0,07947151442904683"
"2021-09-23";"bl_be";"2021-09-25";"0";"0,00000000000000e+00";"14";"1,70940170940171e+00";"14";"1,70940170940171e+00";"819";"986";"2,26386156004399e-01";"1592";"3,65524097727184e-01";"435539";"68";"1,40206185567010e-01";"33";"6,80412371134021e-02";"48500";"0,226386156004399153";"0,14020618556701031"
"2021-09-23";"bl_bb";"2021-09-25";"0";"0,00000000000000e+00";"36";"3,90032502708559e+00";"36";"3,90032502708559e+00";"923";"440";"1,47799798454820e-01";"1639";"5,50554249244206e-01";"297700";"27";"1,08000000000000e-01";"32";"1,28000000000000e-01";"25000";"0,147799798454820303";"0,10800000000000000"
"2021-09-23";"bl_hb";NA;"0";"0,00000000000000e+00";"9";"5,00000000000000e+00";"9";"5,00000000000000e+00";"180";"238";"2,82539531791633e-01";"424";"5,03347737309464e-01";"84236";"1";"9,52380952380952e-03";"23";"2,19047619047619e-01";"10500";"0,282539531791633047";"0,00952380952380952"
"2021-09-23";"bl_hh";"2021-09-25";"0";"0,00000000000000e+00";"12";"2,53699788583510e+00";"12";"2,53699788583510e+00";"473";"304";"1,18188604130381e-01";"757";"2,94305175416770e-01";"257216";"3";"1,35826504278535e-02";"2";"9,05510028523566e-03";"22087";"0,118188604130380695";"0,01358265042785349"
"2021-09-23";"bl_he";"2021-09-25";"0";"0,00000000000000e+00";"109";"6,03543743078627e+00";"109";"6,03543743078627e+00";"1806";"99";"1,30006565988181e-02";"1242";"1,63099146421536e-01";"761500";"2";"3,27971007362949e-03";"27";"4,42760859939981e-02";"60981";"0,013000656598818121";"0,00327971007362949"
